"ID","age","momID","dadID","RRS","HvsW","sex","gen","alive","gendead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
127,6,0,0,1,1,1,0,0,1,19,6,1,2,5,3,26,4,1,1,9,8,4,5,1,1,7,3,6,24,2,6,7,3,14,4,8,17,3,1,2,2,4,1,4,1,1,4,1,1,1,4,2,7,1,4,6,27,4,1,1,3,14,20,1,5,3,9,24,1,8,1,7,1,1,4,12,2,2,30,5,4,1,15,12,1,9,2,7,7,3,5,3,1,13,2,1,21,1,3,1,7,1,1,4,15,8,1,2,2
128,6,0,0,1,1,1,0,0,1,21,6,1,2,7,3,23,6,4,19,4,3,1,1,2,1,8,19,13,6,1,1,3,4,5,3,11,13,22,5,1,1,9,6,11,7,4,13,2,1,4,12,25,3,1,2,1,5,11,2,10,1,10,1,13,2,1,1,5,11,4,1,21,2,1,2,3,1,3,2,1,7,4,2,3,4,3,1,5,33,19,2,1,1,19,2,14,2,11,9,7,29,1,2,28,6,1,4,3,1
130,5,0,0,1,1,0,0,0,1,3,1,1,20,23,2,14,1,4,8,9,7,1,1,9,1,4,3,13,8,1,2,21,3,1,3,1,1,8,1,1,5,14,1,3,2,9,1,1,1,2,5,16,4,3,6,1,1,4,13,1,2,16,6,26,1,2,1,1,3,2,10,4,1,1,4,13,5,12,1,5,3,3,2,31,4,1,1,16,1,8,2,28,4,27,1,1,14,4,15,2,1,2,1,2,6,1,1,2,18
132,6,0,0,1,1,0,0,0,1,1,4,1,11,2,3,1,6,1,1,1,2,1,2,2,1,1,10,4,1,1,5,2,1,5,6,6,7,18,8,3,1,21,1,1,1,14,5,4,2,1,1,1,1,3,2,1,15,2,19,2,9,3,1,11,2,2,2,11,5,1,6,1,6,12,6,9,1,19,12,7,2,21,9,1,8,3,1,1,1,6,3,13,3,7,1,1,15,3,9,1,4,1,6,2,26,2,1,28,10
133,6,0,0,1,1,1,0,0,1,22,3,3,6,7,1,2,1,4,1,4,1,7,1,2,12,9,12,5,1,1,2,3,1,4,15,1,3,12,3,3,24,5,1,3,3,12,1,2,6,5,4,7,10,1,3,1,3,6,29,2,2,1,4,8,13,1,3,2,2,11,9,13,2,19,3,5,2,3,10,22,3,7,4,3,5,6,6,2,16,1,1,1,30,4,2,7,2,1,1,2,27,3,4,2,4,23,3,6,1
134,6,0,0,1,1,1,0,0,1,4,7,16,3,1,2,1,3,2,2,6,1,1,3,2,11,3,6,1,6,12,1,2,2,2,1,1,3,1,11,2,10,14,1,7,2,2,2,18,3,1,3,1,1,1,1,1,2,9,5,2,4,4,1,5,2,3,1,1,1,12,8,2,9,6,6,1,2,1,1,1,8,1,3,8,1,1,7,1,1,12,8,1,3,1,11,2,7,3,5,1,22,5,1,2,2,2,1,4,2
142,6,0,0,1,1,1,0,0,1,9,6,12,7,1,3,1,2,2,2,11,3,11,1,6,1,4,12,5,3,1,15,6,28,1,2,1,4,16,5,12,11,1,7,1,7,3,2,3,6,3,2,14,1,1,1,13,2,25,10,13,2,1,2,4,23,2,1,1,7,1,4,3,20,4,7,4,1,3,3,2,1,26,1,3,4,1,2,3,13,4,3,8,1,1,16,1,14,4,6,1,3,1,10,1,1,1,4,2,4
148,6,0,0,1,1,0,0,0,1,20,5,2,4,13,3,1,1,3,9,4,7,2,7,2,3,4,6,4,3,9,8,23,1,19,4,10,2,2,4,2,3,2,11,1,2,6,3,1,3,2,10,1,6,1,22,13,25,2,5,6,1,3,2,1,2,24,1,3,16,2,1,9,15,4,1,1,1,25,1,9,26,3,2,15,1,11,3,2,8,12,1,5,1,5,13,20,13,16,1,4,3,3,27,10,2,1,2,1,1
154,4,0,0,1,1,1,0,0,1,1,5,4,5,3,4,2,2,3,1,2,1,1,2,13,1,1,7,1,2,11,1,2,19,16,2,1,10,1,2,10,11,1,3,5,1,17,1,10,7,2,2,1,2,17,4,7,12,6,12,11,1,12,6,27,4,19,12,5,3,1,1,9,8,1,4,11,2,2,6,1,5,1,27,3,1,2,8,1,24,1,18,15,2,2,1,17,2,7,1,2,1,1,15,6,10,18,1,2,12
156,6,0,0,1,1,1,0,0,1,10,15,21,1,17,24,1,4,7,19,4,15,5,4,6,1,5,1,26,1,7,2,1,9,1,1,2,1,1,1,1,1,2,1,7,10,5,2,4,22,1,1,1,1,1,13,4,3,4,2,4,8,4,1,4,1,2,10,1,2,1,15,3,3,12,7,1,1,2,1,2,2,16,26,3,1,1,2,1,7,1,1,4,1,2,8,3,6,1,24,1,1,1,2,1,9,2,2,3,11
